!CSV A.01.01
!Keysight Technologies,P9373B,MY61100323,A.17.25.05
!Date: Friday, May 16, 2025 13:57:53
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG),S12(DB),S12(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG)
2265033.4594014,-0.22216567,-146.26503,-81.68074,-148.24043,-80.843094,-58.69754,0.0046481849,-0.01616694
2277440.217404,-0.22364967,-146.44022,-85.851486,174.36154,-72.557846,156.41776,0.0062118117,-0.042903882
2289914.9336275,-0.21039696,-146.56171,-94.078018,-68.114555,-72.77684,8.9655075,0.0044459682,-0.012042288
2302457.9803141,-0.20716238,-146.73416,-81.919189,52.951683,-73.744331,-157.07022,0.016421517,0.016388763
2315069.7317451,-0.21076325,-146.95328,-75.323654,82.854012,-79.146011,60.109833,0.015433199,0.039788522
2327750.5642518,-0.21305971,-147.25906,-83.806419,46.760509,-84.329872,-154.56932,0.020015948,-0.011586299
2340500.8562271,-0.2043646,-147.31769,-80.393898,45.078499,-74.403641,81.645164,0.0049786409,-0.034699667
2353320.9881361,-0.21359833,-147.4799,-77.556068,173.4893,-74.372574,-161.60995,0.0089623053,0.04078706
2366211.3425285,-0.21641622,-147.63464,-77.622948,64.760292,-76.15229,20.953434,0.011926359,0.0029465931
2379172.3040489,-0.21640643,-147.8605,-74.874748,-55.149422,-86.152885,162.53528,0.0047505824,-0.055087794
2392204.259449,-0.2100212,-148.06348,-78.466652,-46.951813,-83.346031,46.462349,0.017925745,0.010145777
2405307.5975991,-0.21207672,-148.22957,-84.964653,61.727131,-79.300293,-41.534016,0.011856658,-0.020530825
2418482.7094992,-0.22208475,-148.40582,-76.495026,-89.169357,-86.961006,42.996574,0.0048410832,-0.015132386
2431729.9882914,-0.20847477,-148.54955,-76.317146,61.530369,-75.608971,-91.871254,0.010452591,-0.0053006741
2445049.8292708,-0.20319179,-148.67328,-82.02095,-31.167276,-93.834297,142.6951,0.01253142,0.021509653
2458442.6298981,-0.19793634,-148.92998,-79.974586,158.63303,-76.754562,143.23056,0.018771742,0.0050979522
2471908.789811,-0.20767474,-149.09193,-81.26709,128.82794,-82.100105,-161.01031,0.019143905,0.006460764
2485448.7108362,-0.20107459,-149.21843,-80.599403,-100.4093,-73.837341,34.006695,0.0040952996,0.007166611
2499062.7970013,-0.21134995,-149.37857,-84.814064,-29.862858,-81.467628,130.85759,0.018800093,-0.020419002
2512751.4545472,-0.20540555,-149.49078,-80.399994,28.411537,-74.099594,-30.777082,0.0091947922,0.0088869082
2526515.0919397,-0.2043418,-149.75192,-77.984291,101.70071,-72.451958,-146.5975,0.007626554,0.0041849371
2540354.1198823,-0.20680836,-149.9003,-81.166245,-130.95709,-73.948662,-75.780853,0.0095042391,-0.027306231
2554268.9513279,-0.19923104,-150.07671,-77.110748,-171.64412,-80.792152,-125.71967,0.020140141,-0.014569124
2568260.0014915,-0.20638894,-150.18013,-71.837578,136.73116,-73.350449,147.09274,0.0059114364,0.0013548703
2582327.6878623,-0.19910258,-150.34859,-99.631409,-102.81865,-77.761078,40.726414,0.012328022,0.070153996
2596472.4302164,-0.19477735,-150.46782,-78.180977,-32.016373,-79.387291,91.670586,0.0094329491,-0.013710367
2610694.6506292,-0.20964575,-150.59515,-81.56546,-156.70496,-76.000313,-39.917057,0.014871366,-0.020373695
2624994.7734881,-0.199398,-150.81163,-78.956749,-159.01282,-75.326004,-152.69112,0.012042525,0.020049525
2639373.225505,-0.22090116,-150.94557,-87.486336,48.56752,-72.279465,-153.89586,0.014331649,0.0182287
2653830.4357292,-0.20069665,-151.10484,-81.524605,-84.225853,-75.786232,1.2651902,0.015479112,-0.01813766
2668366.83556,-0.20341206,-151.24379,-86.642883,-83.106918,-71.724915,-110.95177,0.0051322249,-0.061467826
2682982.8587598,-0.1912652,-151.45772,-80.946747,129.49213,-74.86512,-154.74895,0.0049579558,0.043736055
2697678.9414669,-0.20453255,-151.5968,-74.197182,86.94249,-90.303253,42.711193,0.019876804,-0.060717888
2712455.5222085,-0.19798078,-151.70544,-74.478714,-12.064663,-82.592697,163.12296,0.016633492,0.022774301
2727313.0419141,-0.20613757,-151.85651,-83.736855,11.267997,-77.214691,-96.775261,0.011936169,-0.094463147
2742251.943928,-0.20323709,-152.02583,-77.07254,-4.8595328,-78.11731,-88.280769,0.017223975,-0.0046438486
2757272.6740233,-0.19960207,-152.13109,-79.511154,77.453667,-80.339882,-154.80147,0.015492525,-0.021002904
2772375.6804146,-0.19832379,-152.37881,-71.964767,-4.0318003,-80.592422,113.93135,0.0092325052,0.017766919
2787561.4137716,-0.19994169,-152.42764,-83.922348,-176.38994,-80.505402,-105.01554,0.01417065,0.028848015
2802830.3272326,-0.19384235,-152.70364,-73.905876,69.340614,-75.895592,46.978165,0.012566524,0.037261087
2818182.8764181,-0.19513555,-152.84763,-84.191048,-52.949558,-76.752975,147.21532,0.0025521242,-0.056221556
2833619.5194441,-0.20935862,-153.01321,-72.577377,39.444595,-82.23835,-108.97226,0.0072534005,-0.02930947
2849140.716936,-0.18806674,-153.01607,-73.999954,60.318405,-78.42244,166.62556,0.019401619,-0.016763074
2864746.9320423,-0.19938146,-153.27094,-80.245201,-96.420959,-75.104553,-167.45671,0.014081892,0.0051910589
2880438.6304483,-0.18877609,-153.39468,-83.231575,-61.811592,-80.098595,137.2802,0.011400735,0.0036016095
2896216.2803903,-0.19962782,-153.59119,-80.405273,120.51324,-85.594856,-61.246914,0.0078456765,0.050588194
2912080.3526691,-0.2061495,-153.69849,-80.325516,14.6308,-74.02845,42.885559,0.012675961,0.05698302
2928031.3206646,-0.18839544,-153.8156,-81.540787,80.547157,-82.385735,116.40005,0.018656271,0.010465253
2944069.6603495,-0.19304366,-153.95062,-78.259583,101.43717,-78.155701,7.334691,0.013995196,-0.04172153
2960195.8503036,-0.19675633,-154.10094,-77.926918,-165.91121,-81.539398,-146.32224,0.0088259066,0.0084591275
2976410.3717282,-0.18955831,-154.31384,-79.400246,-120.28725,-82.106094,-12.16618,0.0041309884,0.015191653
2992713.7084604,-0.19184954,-154.30577,-75.495857,-138.77504,-91.994789,16.553391,0.017052254,-0.013950567
3009106.3469876,-0.19356032,-154.52621,-82.840012,2.0893688,-73.570419,-125.09673,0.022779346,-0.10571333
3025588.7764617,-0.19244128,-154.70142,-75.032722,-69.933205,-82.593285,-76.914673,0.020305043,0.0079692546
3042161.4887142,-0.19347939,-154.91109,-81.393013,-104.15066,-85.715843,76.7715,0.012574268,0.021139547
3058824.9782704,-0.20009919,-154.93861,-82.625183,164.82855,-74.76783,19.350029,0.0080756396,0.012313622
3075579.7423645,-0.18533848,-155.10915,-81.030807,-23.26111,-83.667801,15.52819,0.01270074,0.029263813
3092426.2809544,-0.18897644,-155.28563,-80.163528,160.4137,-74.066917,-157.55681,0.014429691,-0.017710265
3109365.0967363,-0.19066496,-155.41957,-69.292664,176.21236,-85.624535,-90.838875,0.018668642,-0.062883452
3126396.6951601,-0.19047213,-155.5694,-96.816017,-28.765646,-80.019035,111.39646,0.0075774565,0.024115134
3143521.5844441,-0.18846519,-155.73169,-83.95417,-113.54214,-85.325569,-141.12894,0.007753171,0.025044432
3160740.2755907,-0.17893805,-155.72736,-70.36187,-132.32642,-76.964195,145.5379,0.011612438,0.019104095
3178053.282401,-0.19179112,-155.90742,-82.88755,-106.66849,-78.028175,108.54384,0.013069812,-0.013898996
3195461.1214907,-0.18564592,-156.03247,-76.388214,-100.35951,-77.893188,83.020348,0.0059160898,0.016782293
3212964.3123052,-0.19106935,-156.20218,-84.330742,85.31443,-80.215462,-156.64252,0.01045414,0.034988198
3230563.377135,-0.18945529,-156.32848,-75.96563,-32.347073,-72.492348,-15.235271,0.012261941,0.033229742
3248258.8411316,-0.19147161,-156.50351,-76.488579,104.67318,-76.808037,95.627319,0.013306725,0.024544224
3266051.2323232,-0.1854876,-156.52075,-84.714546,46.964386,-71.135719,-91.644104,0.0081180139,-0.011928016
3283941.08163,-0.17841746,-156.7287,-79.946121,-101.17136,-73.550705,70.877953,0.010761948,-0.011136477
3301928.9228803,-0.18903592,-156.82359,-82.785744,-81.650391,-76.652969,147.36449,0.0049217567,-0.035160672
3320015.2928268,-0.18347271,-157.01677,-77.682335,-164.93597,-84.504997,-116.3002,0.013746967,-0.028445374
3338200.731162,-0.18609928,-157.13615,-77.540237,-21.667986,-81.887459,7.3129444,0.0088946233,0.032051977
3356485.7805345,-0.18932901,-157.21947,-83.942947,-82.806129,-76.421326,98.573143,0.0080529023,-0.0045907516
3374870.9865655,-0.18598256,-157.38524,-77.851105,-27.316301,-83.689964,-98.129562,0.019040301,0.012243566
3393356.8978647,-0.18155053,-157.5027,-91.072937,-53.869812,-86.561264,-108.83665,0.011045463,-0.038735945
3411944.0660469,-0.18814485,-157.6104,-76.063568,105.63021,-81.337524,16.109182,0.0070027183,-0.049274229
3430633.0457483,-0.1817724,-157.7993,-85.011871,8.9506922,-81.631027,40.170647,0.018504711,0.014236197
3449424.3946432,-0.18252312,-157.86705,-77.724007,-99.420853,-74.317482,-140.88101,0.014159298,-0.0055319658
3468318.6734605,-0.17589931,-157.90007,-81.471321,-117.27888,-85.854233,-162.7337,0.012830823,-0.00058141415
3487316.4460007,-0.18323024,-158.09404,-73.992111,-42.068573,-82.098267,70.186935,0.0074069039,0.065786913
3506418.2791521,-0.18689804,-158.19292,-78.690704,-121.71296,-82.271461,82.479774,0.0043787332,-0.03788162
3525624.7429086,-0.17733441,-158.39156,-82.304779,-84.622444,-78.483574,-80.798096,0.01376503,0.045425557
3544936.410386,-0.17431055,-158.4805,-73.256149,166.58586,-79.796844,112.59454,0.0071055773,-0.0089112269
3564353.8578395,-0.19143265,-158.6144,-85.64193,-150.76295,-97.444099,4.0788808,0.0034968215,0.0010053406
3583877.6646805,-0.17041779,-158.73404,-76.235519,11.70553,-81.004135,-46.507717,0.010644715,0.023828631
3603508.4134943,-0.18097214,-158.83968,-81.417,-125.84315,-77.686386,62.712353,0.0047164499,0.050893132
3623246.6900575,-0.18444222,-159.0509,-82.911369,14.324519,-81.02034,172.65298,0.017032141,-0.033092201
3643093.083355,-0.17803745,-159.14653,-83.408409,-32.66711,-75.262375,41.192165,0.011208644,0.0053155608
3663048.1855979,-0.18942636,-159.29601,-97.951897,18.463739,-74.108719,112.32295,0.01550697,-0.033764474
3683112.5922414,-0.17807628,-159.48935,-77.604408,88.969543,-84.926231,32.033764,0.010531094,-0.01171493
3703286.902002,-0.17779472,-159.46657,-78.206932,-149.65234,-87.092628,-55.604645,0.012349188,0.030995695
3723571.716876,-0.16751657,-159.64287,-79.564285,-44.395397,-79.865311,72.861977,0.007810018,0.0064401976
3743967.6421568,-0.17950185,-159.70241,-76.313812,20.186583,-79.421165,166.53438,0.013955975,-0.026170477
3764475.2864536,-0.16369976,-159.85228,-76.892921,169.11041,-85.015831,-127.29836,0.0087881899,0.019125661
3785095.2617091,-0.17801291,-160.01027,-77.822128,131.66002,-81.092392,116.13685,0.005096544,-0.015792375
3805828.183218,-0.17158931,-160.10304,-80.584709,170.89929,-92.21698,169.5446,0.011331026,0.015324016
3826674.6696452,-0.17232643,-160.17682,-80.580818,-83.841995,-83.163406,-178.1794,0.0071588149,0.042977687
3847635.3430444,-0.16995206,-160.35257,-75.811493,167.81757,-73.773842,137.23979,0.0057377159,-0.046967503
3868710.8288767,-0.17216672,-160.39444,-75.236137,94.431511,-85.017273,-30.547503,0.0087659732,0.0087338239
3889901.7560291,-0.1813319,-160.60942,-82.083778,-17.046949,-77.607857,-122.78255,0.012532453,0.03306672
3911208.7568332,-0.17366147,-160.60271,-78.685844,35.42382,-82.376724,16.843153,0.011632575,0.0012175571
3932632.4670845,-0.16724807,-160.80832,-71.936836,66.50573,-86.404984,-48.327751,0.0051896232,0.04443286
3954173.5260608,-0.15035325,-160.88062,-81.818336,-38.631626,-78.359322,176.17717,0.009510438,-0.0088320039
3975832.5765416,-0.15829696,-160.97102,-76.147217,107.61613,-83.028519,42.38681,0.0080032926,0.00039749208
3997610.2648275,-0.1775585,-161.14412,-79.451729,-144.83752,-74.60276,-101.80041,0.0018514874,-0.034901656
4019507.2407589,-0.16651101,-161.23262,-77.373093,-17.700899,-79.259216,-136.95602,0.010143211,0.0088705886
4041524.1577359,-0.18633921,-161.3768,-78.068619,-147.63112,-74.730804,26.789673,0.0097222337,-0.017464019
4063661.6727375,-0.17842178,-161.4537,-73.103813,21.077337,-77.348595,-16.359695,0.011943397,0.014148054
4085920.4463414,-0.17255133,-161.54698,-73.998177,174.89059,-73.361618,71.123192,0.013159624,-0.007119922
4108301.1427435,-0.17027591,-161.7531,-81.315163,-142.04163,-83.259209,69.296097,0.011385244,0.0096043088
4130804.429778,-0.17322315,-161.78061,-85.269333,105.50294,-82.506432,141.21741,0.01619406,-0.015097281
4153430.9789372,-0.16979216,-161.88907,-75.016655,-29.737322,-79.964668,-82.297882,0.0073950165,0.063238099
4176181.4653912,-0.15492335,-162.07439,-74.680046,-97.123764,-73.271828,-8.2640028,0.019032054,0.027305258
4199056.5680088,-0.15574484,-162.11038,-77.974678,155.52695,-83.056984,104.17426,0.01324995,0.0090788295
4222056.9693769,-0.16958193,-162.2301,-82.585365,121.16795,-79.937012,-13.087601,0.01411595,-0.061821956
4245183.3558215,-0.16644296,-162.33717,-79.36496,-123.74673,-77.020729,-16.552357,0.0076001966,-0.017229438
4268436.417428,-0.16612156,-162.48752,-79.329903,49.629982,-82.639267,-55.76823,0.021449383,0.030854225
4291816.8480617,-0.17563839,-162.49585,-78.568932,44.552052,-86.168205,172.13589,0.016147122,-0.055693898
4315325.3453884,-0.16256987,-162.71744,-76.239548,83.00753,-86.44529,141.86349,0.011270093,0.033323918
4338962.6108956,-0.18249342,-162.86575,-74.691643,67.418381,-80.902328,-177.66275,0.020392127,0.095481932
4362729.3499132,-0.1593076,-162.85364,-83.430054,-79.226158,-93.36895,170.68857,0.010032159,0.06631282
4386626.2716343,-0.1741664,-162.95953,-80.191963,-146.22043,-80.006195,-41.848354,0.013616912,0.030155785
4410654.089137,-0.18069823,-162.97864,-86.015976,47.561436,-71.401718,-159.10875,0.018385625,-0.025325613
4434813.519405,-0.17439382,-163.22081,-80.785812,163.89549,-77.506821,147.3145,0.015747361,-0.0036628724
4459105.2833493,-0.16807352,-163.22902,-78.345032,113.62718,-79.307526,-122.73092,0.0163457,0.0099976407
4483530.1058299,-0.16159339,-163.3327,-80.36171,37.533829,-77.491287,-75.697746,0.01234764,0.01443215
4508088.7156771,-0.15800247,-163.51003,-82.349358,124.05486,-73.32151,-72.002014,0.0061730384,-0.0086067496
4532781.8457134,-0.14948937,-163.62868,-71.143593,-133.91138,-79.82196,32.378487,0.0048240176,-0.027925085
4557610.2327754,-0.16160898,-163.7,-82.1604,-67.477455,-87.754539,127.42565,0.0094427653,0.019668335
4582574.6177355,-0.15892415,-163.77739,-81.617439,-7.6014814,-74.830849,32.814068,0.013300532,0.0050005731
4607675.7455246,-0.17278217,-163.99191,-84.654053,-9.039237,-73.891777,53.491505,0.005263051,0.01909076
4632914.3651537,-0.15329209,-163.94435,-82.396523,68.108803,-76.396111,70.859894,0.01072528,0.070509739
4658291.2297367,-0.17449486,-164.11153,-77.09304,68.91935,-74.136757,115.22346,0.0089995041,0.02873385
4683807.0965125,-0.15123232,-164.18408,-74.217026,133.33247,-82.08255,-10.307934,0.020015432,0.01717246
4709462.726868,-0.16073722,-164.30125,-83.434723,159.84009,-81.914871,115.86581,0.013676778,0.0012752358
4735258.8863605,-0.16089249,-164.34052,-92.638802,-168.13655,-82.613075,-132.79791,0.014198,-0.018315924
4761196.3447405,-0.1464669,-164.43697,-75.020409,-52.279198,-72.897369,-140.25137,0.016624209,0.044582326
4787275.8759751,-0.1576865,-164.58408,-80.387505,107.60856,-73.61174,-112.79491,0.0043327021,0.045220613
4813498.2582708,-0.17107014,-164.66243,-74.065529,-77.306221,-74.277153,-59.038818,0.0083154086,0.043969922
4839864.2740964,-0.15736574,-164.77956,-76.028954,146.18576,-89.471901,-31.30637,0.010306942,5.1165669e-005
4866374.7102071,-0.15000623,-164.88394,-79.368309,-131.6718,-78.258171,-61.094917,0.022256061,0.0036277685
4893030.3576673,-0.15409584,-164.94774,-73.28064,-165.18645,-74.957657,-67.228737,0.017149203,0.042423848
4919832.0118746,-0.14970854,-164.94809,-83.128807,53.438446,-84.899918,65.199013,0.008059103,-0.0040243682
4946780.4725834,-0.15790528,-165.1427,-78.281006,-18.194901,-76.891609,172.1519,0.010909647,0.031080985
4973876.5439286,-0.17128314,-165.22423,-76.481148,-84.375099,-77.748947,-67.377975,0.011680594,-0.019276176
5001121.03445,-0.15381691,-165.3607,-86.79277,-110.43693,-79.660484,-124.10413,0.016035708,0.030692795
5028514.7571159,-0.14281996,-165.47194,-78.860939,158.77034,-71.874763,-60.246441,0.0036090747,0.032819081
5056058.5293481,-0.15110901,-165.42599,-82.639435,124.23128,-76.328461,78.117928,0.018897519,-0.022238472
5083753.1730454,-0.16088416,-165.64384,-88.525459,-109.22513,-75.566299,-159.20422,0.0083500296,-0.00081712927
5111599.5146087,-0.16725211,-165.68533,-81.876396,-22.972523,-80.091286,153.68117,0.013928108,0.012533774
5139598.3849656,-0.15973485,-165.77551,-78.673737,40.381973,-95.0522,-138.42505,0.015994959,0.025855837
5167750.6195951,-0.15182014,-165.91751,-82.646782,-144.71217,-82.668228,151.558,0.0082440991,0.033009697
5196057.0585525,-0.15952565,-165.96417,-102.25718,81.786575,-85.35556,96.745544,0.012837017,-0.02693088
5224518.5464945,-0.1441315,-166.05959,-75.764603,98.236488,-74.427376,-169.56914,0.0098663522,0.027291449
5253135.9327045,-0.15190807,-166.25078,-80.528893,83.722145,-87.477226,168.10257,0.010509918,0.032395642
5281910.0711179,-0.156479,-166.28397,-82.690125,38.755344,-76.659752,169.47214,0.012763717,-0.02429682
5310841.8203474,-0.15677474,-166.38608,-78.331993,-77.347725,-91.686226,-75.781937,0.013434209,0.020687358
5339932.0437088,-0.1604678,-166.47057,-78.414299,88.433746,-91.396942,18.08342,0.013396532,0.026381867
5369181.6092467,-0.14888445,-166.61172,-81.365181,17.148975,-79.140732,148.11421,0.0166665,0.032694794
5398591.3897607,-0.14987119,-166.59096,-73.919357,-121.89877,-85.529709,-78.44516,0.010978847,0.0075787543
5428162.2628309,-0.14774714,-166.6633,-87.703545,-69.683243,-76.18943,42.822868,0.0030876158,-0.020133361
5457895.1108443,-0.16623586,-166.8187,-80.272606,-37.977238,-79.448425,21.50312,0.012508706,0.06591709
5487790.8210214,-0.14650171,-167.00052,-74.994057,128.80048,-79.893776,78.32666,0.016950661,-0.021681065
5517850.2854424,-0.15173008,-166.91861,-78.889305,-107.13998,-77.84536,108.24596,0.0077542043,-0.025953738
5548074.4010738,-0.13216057,-167.05988,-75.014206,6.9889674,-80.510536,-154.44664,0.001988105,0.020024946
5578464.0697953,-0.14456877,-167.0724,-74.18232,-35.098015,-72.385986,141.30371,0.015085996,0.043734521
5609020.1984268,-0.14831442,-167.25439,-81.090042,-109.80008,-73.704773,1.7808926,0.016923845,0.095470645
5639743.698755,-0.14232749,-167.27205,-75.959839,82.031158,-99.07901,121.20821,0.0095460825,-0.018961953
5670635.4875613,-0.14961718,-167.47591,-77.004135,-62.905136,-70.931259,158.27763,0.022021698,0.037661683
5701696.4866486,-0.13791198,-167.48489,-88.516922,-106.53343,-79.563499,43.102047,0.0071634664,0.025527263
5732927.6228688,-0.14478849,-167.56174,-88.738121,91.209442,-82.319763,23.980141,0.0061689024,0.00135483
5764329.828151,-0.14948027,-167.65024,-79.927666,-52.574959,-79.641182,123.52079,0.011813805,-0.062097538
5795904.0395289,-0.12708363,-167.79637,-77.727806,-68.283394,-85.083237,170.3232,0.0010296218,-0.017220281
5827651.1991684,-0.14894848,-167.89018,-83.743431,87.558937,-85.84346,-18.878363,0.0084812753,0.0035482321
5859572.2543967,-0.14877863,-167.9547,-80.704498,41.014259,-78.048088,-128.02945,0.013622073,-0.056107331
5891668.1577297,-0.1444909,-168.03537,-79.961838,26.243746,-84.885323,-7.7014523,0.014065894,0.066241115
5923939.8669008,-0.14121731,-168.03841,-91.879707,11.36603,-95.944809,113.41364,0.0083489958,0.03080868
5956388.3448892,-0.15144031,-168.16238,-78.25267,142.90588,-78.546555,104.40659,0.017742192,0.015360423
5989014.5599492,-0.13455735,-168.34038,-80.186577,-149.90088,-87.198051,103.23859,0.014716579,0.027247233
6021819.4856384,-0.13256568,-168.2877,-82.441055,131.47696,-76.359688,-6.0841269,0.023426665,0.021140398
6054804.1008472,-0.15223487,-168.31349,-79.246887,38.574879,-73.489616,-162.79298,0.013647878,-0.0052850861
6087969.389828,-0.15126313,-168.4357,-78.666649,112.80322,-88.297455,-35.959015,0.020373577,0.051041678
6121316.3422243,-0.14394099,-168.5551,-81.222397,30.48868,-90.774727,-35.00885,0.020199403,0.0031141459
6154845.9531005,-0.14414327,-168.68596,-83.569069,29.121489,-75.552734,176.77399,0.02243994,-0.012414198
6188559.2229713,-0.125458,-168.7097,-72.02459,112.02627,-71.236633,143.74062,0.015985159,0.033489909
6222457.157832,-0.1399855,-168.90727,-85.772484,-43.806709,-81.347496,-167.74529,0.0071257353,0.016111147
6256540.769188,-0.14483292,-168.86717,-87.041542,-173.94806,-77.111046,-52.501934,0.0096380338,0.093783699
6290811.0740855,-0.14040524,-169.01346,-74.717705,-11.491825,-71.522324,-179.06416,0.010779507,-0.0038048131
6325269.0951412,-0.13844749,-169.04283,-83.305992,-101.12337,-83.06797,-86.669617,0.019776823,-0.022559917
6359915.8605737,-0.13058133,-169.14479,-74.377007,128.84744,-76.450111,148.57953,0.015416175,-0.011461188
6394752.4042333,-0.14567125,-169.37027,-72.444809,161.02806,-74.579094,-111.46227,0.015526057,-0.0026266312
6429779.7656334,-0.13459527,-169.36378,-75.512039,109.57482,-82.830093,-60.766022,0.018274784,0.025833715
6464998.9899813,-0.1465167,-169.41351,-81.224594,-115.90197,-73.230507,-140.80061,0.017788596,0.018717328
6500411.1282094,-0.13407864,-169.49992,-75.028633,-5.4046936,-81.806511,95.559639,0.0052537434,-0.045079298
6536017.2370067,-0.14001891,-169.51196,-78.443642,101.41977,-76.293716,58.956375,0.017468397,-0.015314897
6571818.3788502,-0.13731746,-169.73198,-73.220291,25.204468,-77.750038,91.041542,0.011514849,0.0045479955
6607815.6220365,-0.13012813,-169.68629,-79.894981,-136.44809,-74.978287,-119.79787,0.014479743,-0.0051141093
6644010.0407141,-0.14101407,-169.7178,-84.033028,-15.662311,-72.860184,77.44751,0.0098715173,0.046358425
6680402.7149149,-0.13762259,-169.75319,-81.120575,54.325092,-73.612267,63.347485,0.019562941,-0.043965839
6716994.7305867,-0.14056887,-169.92502,-70.517868,12.560713,-73.175446,49.953327,0.011059922,-0.0071557513
6753787.1796259,-0.13595642,-169.99152,-82.040627,-129.17163,-82.484924,53.370674,0.0072616702,-0.0028185109
6790781.1599094,-0.13130938,-170.18517,-76.949974,-62.118248,-80.56234,9.763237,0.011692986,0.01823424
6827977.7753279,-0.1360475,-170.19994,-75.848495,-34.539539,-80.214043,89.211624,0.017725693,0.032643095
6865378.1358188,-0.13560762,-170.18378,-70.879578,93.493248,-73.188278,-10.138595,0.0096349344,-0.01648003
6902983.3573989,-0.15084931,-170.3584,-77.039207,-46.690678,-77.014008,-1.393266,0.0051275706,-0.03536633
6940794.5621984,-0.13483344,-170.36644,-71.139816,48.414463,-74.734512,111.31387,0.026757527,-0.033553943
6978812.8784936,-0.14242619,-170.46584,-81.335854,128.32756,-70.61998,-87.317719,0.026805378,-0.024948701
7017039.4407413,-0.151933,-170.39467,-89.896393,-96.762909,-90.972534,45.61438,0.017193034,0.055356584
7055475.3896119,-0.15104014,-170.70503,-87.716866,152.87453,-75.980911,12.028955,0.011021708,-0.048518121
7094121.8720242,-0.1273987,-170.76091,-71.809959,21.315809,-80.544563,110.57832,0.011457018,-0.011307821
7132980.0411792,-0.14407638,-170.79425,-75.598396,145.41524,-74.721321,-108.07969,0.017106917,0.015286564
7172051.0565943,-0.12429991,-170.8217,-77.870338,19.710732,-74.711533,27.682655,0.020189097,-0.0037564002
7211336.0841386,-0.14737302,-171.00504,-75.411667,-67.331047,-81.431374,-69.914558,0.016631946,-0.00080782914
7250836.296067,-0.12927173,-170.9512,-92.011108,-127.39024,-84.717758,-108.24673,0.021211883,0.0046400134
7290552.8710554,-0.12691997,-171.07132,-76.636749,132.13077,-76.197014,-107.67848,0.013030584,0.010137856
7330486.9942361,-0.13651147,-171.09589,-84.394897,50.041656,-70.674828,-91.350822,0.014887361,-0.0045496393
7370639.8572329,-0.14424925,-171.28285,-87.832291,25.743465,-78.021309,136.24113,0.0089292396,-0.0044896468
7411012.6581968,-0.12232412,-171.30173,-79.584854,80.689445,-80.011986,-43.163418,0.022786556,-0.02414107
7451606.6018415,-0.13830774,-171.23676,-81.406044,68.161636,-78.898003,-148.75334,0.016444212,-0.016998863
7492422.8994797,-0.12003068,-171.4736,-85.927658,118.82409,-78.636887,-150.20721,0.008573249,0.040957768
7533462.7690591,-0.13468872,-171.44986,-81.012756,-6.7003813,-77.181992,22.446964,0.011918099,-0.0064678462
7574727.4351987,-0.11678025,-171.56526,-81.793335,81.607018,-77.699677,-85.815178,0.008392917,-0.032128889
7616218.1292253,-0.13576652,-171.65213,-87.756378,21.531652,-78.570244,-138.21454,0.0054543712,-0.018196147
7657936.0892103,-0.14206241,-171.7205,-74.726738,-92.232773,-77.844002,3.564501,0.0080348151,-0.014033297
7699882.5600069,-0.13696614,-171.78162,-81.727287,150.06178,-82.34304,-18.776913,0.021410231,-0.0011139866
7742058.7932867,-0.1437625,-171.83899,-87.927719,-161.23723,-73.956268,-18.589567,0.013400145,0.036568724
7784466.0475775,-0.1342172,-171.91537,-76.546837,-127.9659,-92.397285,-93.729965,0.012404427,-0.022764931
7827105.5883008,-0.13593666,-171.95668,-73.324333,-128.85034,-109.70766,29.930616,0.011219488,-0.021212764
7869978.6878091,-0.13574062,-172.03532,-76.342819,49.732063,-70.125107,-60.641193,0.013083749,0.051428936
7913086.6254247,-0.1255859,-172.1626,-77.879112,-140.20163,-80.129539,63.144684,0.016334869,-0.035658184
7956430.6874771,-0.13291958,-172.1216,-74.548195,166.92412,-71.596085,-0.69943714,0.0085298456,-0.00029682158
8000012.1673419,-0.11960652,-172.30911,-79.778969,54.644791,-73.2024,127.39463,0.020122105,-0.01144987
8043832.3654789,-0.12298768,-172.28758,-79.249451,-150.24219,-71.260719,-41.598316,0.016289996,0.0046767308
8087892.5894714,-0.12998222,-172.41489,-90.115761,162.50943,-80.033714,-45.901283,0.0090413522,-0.018009529
8132194.154065,-0.13315794,-172.465,-78.234581,-169.18123,-86.573601,-100.19237,0.018961951,-0.011093596
8176738.3812069,-0.13397773,-172.46906,-80.805107,69.549278,-75.494949,-107.4163,0.0093761235,-0.038907137
8221526.6000851,-0.12364814,-172.50252,-75.011002,27.486856,-97.895966,-146.71063,0.015120047,-0.015942913
8266560.1471683,-0.12004638,-172.69011,-79.165329,133.59909,-83.98732,71.853569,0.019560363,-0.0037345244
8311840.3662458,-0.13078088,-172.7594,-75.896202,-112.34647,-76.639465,-151.45151,0.01180038,0.011818943
8357368.6084676,-0.13089265,-172.80872,-73.829506,57.710453,-76.901413,-128.75734,0.021458142,-0.058107547
8403146.2323845,-0.12748587,-172.76857,-85.954323,-146.03636,-79.089554,159.39923,0.0069443099,0.064891264
8449174.6039888,-0.12028589,-172.83931,-72.105469,34.240631,-79.910843,76.501999,0.010506304,-0.012189087
8495455.0967551,-0.12889652,-173.00455,-75.294441,-27.88253,-82.376228,-132.40651,0.0081800232,0.024507534
